日付,都道府県コード,搬送人員（計）,年齢区分：新生児,年齢区分：乳幼児,年齢区分：少年,年齢区分：成人,年齢区分：高齢者,年齢区分：不明,傷病程度：死亡,傷病程度：重症,傷病程度：中等症,傷病程度：軽症,傷病程度：その他
2015/6/2,45,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/2,46,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/2,47,2,0,0,1,0,1,0,0,0,1,1,0
2015/6/3,1,1,0,0,0,1,0,0,0,0,0,1,0
2015/6/3,2,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/3,3,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/3,4,1,0,0,0,0,1,0,0,0,1,0,0
2015/6/3,5,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/3,6,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/3,7,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/3,8,2,0,0,1,0,1,0,0,0,0,2,0
2015/6/3,9,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/3,10,2,0,0,1,0,1,0,0,0,0,2,0
2015/6/3,11,3,0,0,0,2,1,0,0,0,0,3,0
2015/6/3,12,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/3,13,2,0,0,0,1,1,0,0,0,1,1,0
2015/6/3,14,2,0,0,0,1,1,0,0,0,1,1,0
2015/6/3,15,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/3,16,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/3,17,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/3,18,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/3,19,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/3,20,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/3,21,1,0,0,0,0,1,0,0,0,1,0,0
2015/6/3,22,1,0,0,0,1,0,0,0,0,0,1,0
2015/6/3,23,2,0,0,0,1,1,0,0,0,1,1,0
2015/6/3,24,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/3,25,1,0,0,0,1,0,0,0,0,1,0,0
2015/6/3,26,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/3,27,3,0,0,0,1,2,0,0,0,2,1,0
2015/6/3,28,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/3,29,1,0,0,0,1,0,0,0,0,0,1,0
2015/6/3,30,1,0,0,0,0,1,0,0,0,1,0,0
2015/6/3,31,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/3,32,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/3,33,2,0,0,1,0,1,0,0,0,0,2,0
2015/6/3,34,4,0,0,0,1,3,0,0,0,3,1,0
2015/6/3,35,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/3,36,2,0,0,0,1,1,0,0,0,0,2,0
2015/6/3,37,2,0,0,0,0,2,0,0,0,0,2,0
2015/6/3,38,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/3,39,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/3,40,2,0,0,1,0,1,0,0,0,1,1,0
2015/6/3,41,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/3,42,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/3,43,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/3,44,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/3,45,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/3,46,1,0,0,1,0,0,0,0,0,0,1,0
2015/6/3,47,9,0,1,0,3,5,0,0,1,1,6,1
2015/6/4,1,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/4,2,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/4,3,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/4,4,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/4,5,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/4,6,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/4,7,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/4,8,1,0,0,0,0,1,0,0,0,1,0,0
2015/6/4,9,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/4,10,1,0,0,0,1,0,0,0,0,0,1,0
2015/6/4,11,6,0,0,0,1,5,0,0,0,2,4,0
2015/6/4,12,4,0,0,0,2,2,0,0,0,1,3,0
2015/6/4,13,5,0,0,1,1,3,0,0,0,4,1,0
2015/6/4,14,4,0,0,2,2,0,0,0,0,0,4,0
2015/6/4,15,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/4,16,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/4,17,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/4,18,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/4,19,1,0,0,1,0,0,0,0,0,0,1,0
2015/6/4,20,1,0,0,0,0,1,0,0,0,1,0,0
2015/6/4,21,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/4,22,1,0,0,0,1,0,0,0,0,0,1,0
2015/6/4,23,2,0,0,0,0,2,0,0,0,1,1,0
2015/6/4,24,1,0,0,0,1,0,0,0,1,0,0,0
2015/6/4,25,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/4,26,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/4,27,4,0,0,0,1,3,0,0,0,3,1,0
2015/6/4,28,2,0,0,0,0,2,0,0,0,1,1,0
2015/6/4,29,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/4,30,1,0,0,1,0,0,0,0,0,0,1,0
2015/6/4,31,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/4,32,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/4,33,2,0,0,0,0,2,0,0,0,0,2,0
2015/6/4,34,3,0,0,0,1,2,0,0,0,0,3,0
2015/6/4,35,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/4,36,1,0,0,1,0,0,0,0,0,0,1,0
2015/6/4,37,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/4,38,1,0,0,1,0,0,0,0,0,0,1,0
2015/6/4,39,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/4,40,6,0,0,1,1,4,0,0,0,2,4,0
2015/6/4,41,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/4,42,3,0,0,0,2,1,0,0,0,2,1,0
2015/6/4,43,5,0,1,1,2,1,0,0,0,1,4,0
2015/6/4,44,3,0,0,0,1,2,0,0,0,0,3,0
2015/6/4,45,3,0,0,0,0,3,0,0,0,1,2,0
2015/6/4,46,3,0,0,0,1,2,0,0,0,1,2,0
2015/6/4,47,4,0,0,1,3,0,0,0,0,0,4,0
2015/6/5,1,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,2,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,3,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,4,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,5,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,6,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,7,1,0,0,1,0,0,0,0,0,0,1,0
2015/6/5,8,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,9,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,10,1,0,0,0,1,0,0,0,0,0,1,0
2015/6/5,11,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,12,2,0,0,1,0,1,0,0,0,0,2,0
2015/6/5,13,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,14,1,0,0,0,0,1,0,0,1,0,0,0
2015/6/5,15,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,16,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,17,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,18,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,19,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,20,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,21,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,22,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,23,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,24,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,25,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,26,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,27,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,28,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,29,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,30,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,31,1,0,0,0,0,1,0,0,0,1,0,0
2015/6/5,32,1,0,0,0,0,1,0,0,0,1,0,0
2015/6/5,33,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,34,3,0,0,0,0,3,0,0,0,0,3,0
2015/6/5,35,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/5,36,1,0,0,0,0,1,0,0,1,0,0,0
2015/6/5,37,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,38,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,39,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/5,40,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,41,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,42,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,43,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,44,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/5,45,2,0,0,0,0,2,0,0,0,1,1,0
2015/6/5,46,1,0,0,0,1,0,0,0,0,0,1,0
2015/6/5,47,2,0,0,1,0,1,0,0,0,0,2,0
2015/6/6,1,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/6,2,1,0,0,1,0,0,0,0,0,0,1,0
2015/6/6,3,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/6,4,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/6,5,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/6,6,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/6,7,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/6,8,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/6,9,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/6,10,2,0,0,1,1,0,0,0,0,0,2,0
2015/6/6,11,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/6,12,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/6,13,1,0,0,0,1,0,0,0,0,0,1,0
2015/6/6,14,1,0,0,1,0,0,0,0,0,0,1,0
2015/6/6,15,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/6,16,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/6,17,1,0,0,0,1,0,0,0,0,0,1,0
2015/6/6,18,1,0,0,0,0,1,0,0,0,1,0,0
2015/6/6,19,1,0,0,0,0,1,0,0,1,0,0,0
2015/6/6,20,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/6,21,2,0,0,0,2,0,0,0,0,1,1,0
2015/6/6,22,2,0,0,1,0,1,0,0,0,0,2,0
2015/6/6,23,6,0,0,4,0,2,0,0,0,2,4,0
2015/6/6,24,1,0,0,0,1,0,0,0,0,1,0,0
2015/6/6,25,1,0,0,0,1,0,0,0,0,1,0,0
2015/6/6,26,1,0,0,0,1,0,0,0,0,0,1,0
2015/6/6,27,2,0,0,1,1,0,0,0,0,0,2,0
2015/6/6,28,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/6,29,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/6,30,1,0,0,0,1,0,0,0,0,0,1,0
2015/6/6,31,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/6,32,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/6,33,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/6,34,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/6,35,3,0,0,1,1,1,0,0,0,0,3,0
2015/6/6,36,2,0,0,1,0,1,0,0,0,0,2,0
2015/6/6,37,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/6,38,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/6,39,1,0,0,1,0,0,0,0,0,0,1,0
2015/6/6,40,6,0,0,0,4,2,0,0,0,4,2,0
2015/6/6,41,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/6,42,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/6,43,4,0,0,1,2,1,0,0,0,2,2,0
2015/6/6,44,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/6,45,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/6,46,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/6,47,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/7,1,2,0,0,0,1,1,0,0,1,0,1,0
2015/6/7,2,3,0,0,2,0,1,0,0,0,3,0,0
2015/6/7,3,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/7,4,2,0,0,0,1,1,0,0,0,0,2,0
2015/6/7,5,1,0,0,1,0,0,0,0,0,0,1,0
2015/6/7,6,5,0,0,2,2,1,0,0,0,3,2,0
2015/6/7,7,5,0,0,2,1,2,0,0,0,0,5,0
2015/6/7,8,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/7,9,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/7,10,2,0,0,0,0,2,0,0,1,1,0,0
2015/6/7,11,14,0,0,9,1,4,0,0,0,2,12,0
2015/6/7,12,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/7,13,11,0,0,1,7,3,0,0,0,3,8,0
2015/6/7,14,6,0,0,2,2,2,0,0,0,2,4,0
2015/6/7,15,2,0,0,0,1,1,0,0,0,0,2,0
2015/6/7,16,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/7,17,4,0,0,2,1,1,0,0,0,0,4,0
2015/6/7,18,2,0,0,0,1,1,0,0,0,1,1,0
2015/6/7,19,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/7,20,6,0,0,1,2,3,0,0,0,0,6,0
2015/6/7,21,10,0,0,2,5,3,0,0,0,4,6,0
2015/6/7,22,2,0,0,1,0,1,0,0,0,1,1,0
2015/6/7,23,4,0,0,1,1,2,0,0,0,1,3,0
2015/6/7,24,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/7,25,3,0,0,0,0,3,0,0,0,0,3,0
2015/6/7,26,2,0,0,0,0,2,0,0,0,0,2,0
2015/6/7,27,6,0,1,1,1,3,0,0,0,0,6,0
2015/6/7,28,4,0,0,2,1,1,0,0,0,0,4,0
2015/6/7,29,3,0,0,0,2,1,0,0,0,1,2,0
2015/6/7,30,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/7,31,2,0,0,1,0,1,0,0,0,2,0,0
2015/6/7,32,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/7,33,4,0,0,0,0,4,0,0,0,1,3,0
2015/6/7,34,5,0,0,0,0,5,0,0,0,1,4,0
2015/6/7,35,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/7,36,2,0,0,0,2,0,0,0,0,0,2,0
2015/6/7,37,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/7,38,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/7,39,2,0,0,0,0,2,0,0,0,1,1,0
2015/6/7,40,3,0,0,1,1,1,0,0,0,1,2,0
2015/6/7,41,2,0,0,0,0,2,0,0,0,0,2,0
2015/6/7,42,2,0,0,2,0,0,0,0,0,0,2,0
2015/6/7,43,2,0,0,0,1,1,0,0,0,2,0,0
2015/6/7,44,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/7,45,1,0,0,0,1,0,0,0,0,0,1,0
2015/6/7,46,2,0,0,1,0,1,0,0,0,0,2,0
2015/6/7,47,3,0,0,1,2,0,0,0,0,0,3,0
2015/6/8,1,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/8,2,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/8,3,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/8,4,2,0,0,1,1,0,0,0,0,0,2,0
2015/6/8,5,1,0,0,0,1,0,0,0,0,0,1,0
2015/6/8,6,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/8,7,1,0,0,0,1,0,0,0,0,0,1,0
2015/6/8,8,1,0,0,1,0,0,0,0,0,0,1,0
2015/6/8,9,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/8,10,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/8,11,3,0,0,0,1,2,0,0,0,2,1,0
2015/6/8,12,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/8,13,5,0,0,0,2,3,0,0,0,3,2,0
2015/6/8,14,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/8,15,2,0,0,0,0,2,0,0,0,1,1,0
2015/6/8,16,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/8,17,2,0,0,0,1,1,0,0,0,2,0,0
2015/6/8,18,1,0,0,0,0,1,0,0,0,1,0,0
2015/6/8,19,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/8,20,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/8,21,1,0,0,1,0,0,0,0,0,0,1,0
2015/6/8,22,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/8,23,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/8,24,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/8,25,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/8,26,1,0,0,0,1,0,0,0,0,0,1,0
2015/6/8,27,1,0,0,0,0,1,0,0,0,1,0,0
2015/6/8,28,4,0,0,1,1,2,0,0,0,1,3,0
2015/6/8,29,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/8,30,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/8,31,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/8,32,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/8,33,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/8,34,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/8,35,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/8,36,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/8,37,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/8,38,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/8,39,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/8,40,1,0,0,0,0,1,0,0,0,1,0,0
2015/6/8,41,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/8,42,1,0,0,1,0,0,0,0,0,1,0,0
2015/6/8,43,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/8,44,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/8,45,1,0,0,0,1,0,0,0,0,0,1,0
2015/6/8,46,3,0,0,1,2,0,0,0,0,2,1,0
2015/6/8,47,5,0,0,0,1,4,0,0,0,0,3,2
2015/6/9,1,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,2,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,3,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,4,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,5,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,6,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,7,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,8,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,9,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,10,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,11,1,0,0,0,1,0,0,0,0,0,1,0
2015/6/9,12,1,0,0,0,0,1,0,0,0,1,0,0
2015/6/9,13,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,14,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,15,1,0,0,1,0,0,0,0,0,0,1,0
2015/6/9,16,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,17,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/9,18,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,19,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,20,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,21,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,22,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,23,1,0,0,0,1,0,0,0,0,0,1,0
2015/6/9,24,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/9,25,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,26,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,27,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,28,2,0,0,0,0,2,0,0,0,2,0,0
2015/6/9,29,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,30,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,31,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,32,1,0,0,0,0,1,0,0,0,0,1,0
2015/6/9,33,1,0,0,0,0,1,0,0,0,1,0,0
2015/6/9,34,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,35,2,0,0,1,0,1,0,0,0,1,1,0
2015/6/9,36,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,37,1,0,0,1,0,0,0,0,0,0,1,0
2015/6/9,38,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,39,1,0,0,0,1,0,0,0,0,1,0,0
2015/6/9,40,2,0,0,1,0,1,0,0,0,2,0,0
2015/6/9,41,1,0,0,1,0,0,0,0,0,1,0,0
2015/6/9,42,1,0,0,0,1,0,0,0,0,1,0,0
2015/6/9,43,1,0,0,0,0,1,0,0,0,1,0,0
2015/6/9,44,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,45,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/9,46,4,0,0,1,1,2,0,0,0,1,3,0
2015/6/9,47,16,0,0,1,9,6,0,0,1,5,9,1
2015/6/10,1,1,0,0,0,0,1,0,0,0,1,0,0
2015/6/10,2,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/10,3,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/10,4,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/10,5,2,0,0,1,1,0,0,0,0,1,1,0
2015/6/10,6,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/10,7,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/10,8,2,0,0,0,2,0,0,0,0,1,1,0
2015/6/10,9,3,0,0,0,0,3,0,0,0,1,2,0
2015/6/10,10,2,0,0,0,0,2,0,0,0,1,1,0
2015/6/10,11,12,0,0,0,3,9,0,0,1,7,4,0
2015/6/10,12,7,0,1,2,3,1,0,0,0,2,5,0
2015/6/10,13,6,0,0,0,2,4,0,0,0,2,4,0
2015/6/10,14,5,0,0,1,3,1,0,0,0,2,3,0
2015/6/10,15,3,0,0,3,0,0,0,0,0,0,3,0
2015/6/10,16,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/10,17,1,0,0,0,1,0,0,0,0,0,1,0
2015/6/10,18,1,0,0,0,1,0,0,0,0,0,1,0
2015/6/10,19,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/10,20,2,0,0,0,1,1,0,0,0,0,2,0
2015/6/10,21,5,0,0,0,0,5,0,0,0,2,3,0
2015/6/10,22,4,0,0,1,1,2,0,0,0,0,4,0
2015/6/10,23,18,0,0,0,9,9,0,0,0,6,12,0
2015/6/10,24,5,0,0,2,1,2,0,0,0,1,4,0
2015/6/10,25,2,0,0,0,0,2,0,0,0,0,2,0
2015/6/10,26,6,0,0,0,2,4,0,0,0,2,4,0
2015/6/10,27,9,0,0,1,4,4,0,0,0,3,6,0
2015/6/10,28,11,0,0,0,5,6,0,0,0,3,8,0
2015/6/10,29,1,0,0,0,1,0,0,0,0,0,1,0
2015/6/10,30,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/10,31,1,0,0,0,0,1,0,0,0,1,0,0
2015/6/10,32,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/10,33,3,0,0,1,0,2,0,0,0,1,2,0
2015/6/10,34,3,0,0,1,0,2,0,0,0,0,3,0
2015/6/10,35,1,0,1,0,0,0,0,0,0,0,1,0
2015/6/10,36,2,0,0,0,0,2,0,0,0,1,1,0
2015/6/10,37,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/10,38,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/10,39,1,0,0,0,1,0,0,0,0,0,1,0
2015/6/10,40,3,0,0,0,2,1,0,0,0,2,1,0
2015/6/10,41,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/10,42,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/10,43,2,0,0,0,0,2,0,0,0,0,2,0
2015/6/10,44,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/10,45,1,0,0,0,0,1,0,0,0,1,0,0
2015/6/10,46,2,0,0,0,0,2,0,0,0,1,1,0
2015/6/10,47,13,0,0,1,5,7,0,0,0,3,9,1
2015/6/11,1,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/11,2,1,0,0,0,0,1,0,0,0,1,0,0
2015/6/11,3,2,0,0,0,1,1,0,0,1,0,1,0
2015/6/11,4,3,0,0,0,1,2,0,0,0,1,2,0
2015/6/11,5,2,0,0,0,1,1,0,0,0,1,1,0
2015/6/11,6,3,0,0,0,2,1,0,0,0,1,2,0
2015/6/11,7,2,0,0,0,1,1,0,0,0,1,1,0
2015/6/11,8,1,0,0,0,1,0,0,0,0,1,0,0
2015/6/11,9,1,0,0,0,1,0,0,0,0,0,1,0
2015/6/11,10,3,0,1,0,1,1,0,0,0,1,2,0
2015/6/11,11,8,0,0,2,3,3,0,0,0,4,4,0
2015/6/11,12,5,0,0,0,0,5,0,0,0,3,2,0
2015/6/11,13,5,0,0,0,3,2,0,0,1,1,3,0
2015/6/11,14,1,0,0,1,0,0,0,0,0,0,1,0
2015/6/11,15,4,0,0,0,2,2,0,0,0,1,3,0
2015/6/11,16,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/11,17,4,0,1,3,0,0,0,0,0,1,3,0
2015/6/11,18,1,0,0,0,0,1,0,0,0,1,0,0
2015/6/11,19,2,0,0,0,0,2,0,0,0,1,1,0
2015/6/11,20,1,0,0,0,0,1,0,0,0,1,0,0
2015/6/11,21,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/11,22,2,0,0,0,2,0,0,0,0,0,2,0
2015/6/11,23,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/11,24,1,0,0,0,0,1,0,0,0,1,0,0
2015/6/11,25,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/11,26,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/11,27,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/11,28,1,0,0,1,0,0,0,0,0,0,1,0
2015/6/11,29,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/11,30,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/11,31,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/11,32,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/11,33,1,0,0,0,0,1,0,0,0,1,0,0
2015/6/11,34,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/11,35,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/11,36,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/11,37,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/11,38,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/11,39,0,0,0,0,0,0,0,0,0,0,0,0
2015/6/11,40,1,0,0,0,0,1,0,0,0,1,0,0
2015/6/11,41,0,0,0,0,0,0,0,0,0,0,0,0
